Liu	B-PER	NNP
Xiaobo's	I-PER	NNP
family	O	NN
(	O	(
cont	O	VBN
)	O	)
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
In	O	IN
case	O	NN
you	O	PRP
missed	O	VBD
this	O	DT
week's	O	NN
crappy	O	JJ
#FakeHashtag	O	HT
#FakeHashtag	O	HT
emails	O	NNS
,	O	,
you	O	PRP
can	O	MD
find	O	VB
them	O	PRP
all	O	DT
(	O	(
84	O	CD
!	O	0
)	O	)
(	O	(
cont	O	VBN
)	O	)
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
The	O	DT
#FakeHashtag	O	HT
Daily	O	NNP
is	O	VBZ
out	O	RP
-	O	:
read	O	VB
this	O	DT
Twitter	B-ORG	NNP
newspaper	O	NN
on	O	IN
http://FakeURL	O	URL
(	O	(
688	O	CD
contributions	O	NNS
today	O	NN
)	O	)
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
#FakeHashtag	O	HT
Power	O	NN
_	O	_UH
The	O	DT
Home	B-ORG	NN
Office	I-ORG	NN
have	O	VBP
finally	O	RB
asked	O	VBN
for	O	IN
Your	O	PRP$
opinion	O	NN
on	O	IN
the	O	DT
Extradition	O	NNP
Act	O	NNP
2003	O	CD
(	O	(
cont	O	VBN
)	O	)
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
The	O	DT
Republican	B-ORG	NNP
Party	I-ORG	NNP
is	O	VBZ
the	O	DT
cancer	O	NN
to	O	TO
America's	B-LOC	NNP
Progress	O	NNP
!	O	0
#FakeHashtag	O	HT
#FakeHashtag	O	HT
#FakeHashtag	O	HT
#FakeHashtag	O	HT
#FakeHashtag	O	HT
#FakeHashtag	O	HT
#FakeHashtag	O	HT
_	O	_UH
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Banksy	B-PER	NNP
in	O	IN
line	O	NN
for	O	IN
Oscar	B-MISC	NNP
nomination	O	NN
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Doctors	O	NNS
warned	O	VBD
to	O	TO
expect	O	VB
unrest	O	NN
over	O	IN
NHS	B-ORG	NNP
reforms	O	NNS
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Capabilities	O	NNS
and	O	CC
Implications	O	NNS
of	O	IN
China	B-LOC	NNP
?	O	0
s	O	POS
Jiaolong	O	NNP
Submersible	O	NNP
#FakeHashtag	O	HT
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
The	O	DT
#FakeHashtag	O	HT
Daily	O	NNP
is	O	VBZ
out	O	RP
-	O	:
read	O	VB
this	O	DT
Twitter	B-ORG	NNP
newspaper	O	NN
on	O	IN
http://FakeURL	O	URL
(	O	(
50	O	CD
contributions	O	NNS
today	O	NN
)	O	)
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Ugh	O	UH
gym	O	NN
was	O	VBD
hard	O	JJ
this	O	DT
morning	O	NN
lol	O	UH
no	O	DT
pain	O	NN
no	O	DT
gain	O	NN
I	O	PRP
guess	O	VBP
you	O	PRP
are	O	VBP
better	O	JJR
than	O	IN
me	O	PRP
,	O	,
i	O	PRP
went	O	VBD
from	O	IN
the	O	DT
bed	O	NN
to	O	TO
the	O	DT
couch	O	NN
this	O	DT
AM	O	NNP
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Who's	O	NNP
winning	O	VBG
the	O	DT
GB	B-LOC	NNP
/	O	CC
Chicago	B-LOC	NNP
game	O	NN
?	O	0
still	O	RB
tied	O	VBN
at	O	IN
0	O	CD
		
@FakeUsername	O	USR
:	O	:
#FakeHashtag	O	HT
-	O	:
Médecins	B-ORG	NNP
Sans	I-ORG	FW
Frontières	I-ORG	NNP
has	O	VBZ
treated	O	VBN
over	O	IN
12000	O	CD
people	O	NNS
for	O	IN
suspected	O	JJ
#FakeHashtag	O	HT
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Aung	B-PER	NNP
Suu	I-PER	NNP
Kyi	I-PER	NNP
calls	O	VBZ
for	O	IN
release	O	NN
of	O	IN
Burma's	B-LOC	NNP
ethnic	O	JJ
leaders	O	NNS
http://FakeURL	O	URL
@FakeUsername	O	USR
@FakeUsername	O	USR
#FakeHashtag	O	HT
_	O	_UH
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Protesters	O	NNS
in	O	IN
London	B-LOC	NNP
march	O	NN
against	O	IN
Afghan	B-MISC	NNP
war	I-MISC	NN
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
@FakeUsername	O	USR
Old	O	JJ
Detroit	B-LOC	NNP
has	O	VBZ
a	O	DT
cancer	O	NN
0	O	0
That	O	DT
cancer	O	NN
is	O	VBZ
crime	O	NN
0	O	0
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Busted	O	VBD
knee	O	NN
at	O	IN
the	O	DT
gym	O	NN
F	O	NN
&	O	CC
@FakeUsername	O	USR
%	O	NN
\*	O	SYM
otra	O	NN
vez	O	NNP
???	O	0
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Three	O	CD
weeks	O	NNS
until	O	IN
my	O	PRP$
new	O	JJ
CNN	B-ORG	NNP
show	O	NN
launches	O	NNS
0	O	0
And	O	CC
just	O	RB
booked	O	VBD
two	O	CD
HUGE	O	JJ
stars	O	NNS
for	O	IN
first	O	JJ
week	O	NN
...	O	:
/	O	CC
Fat	O	JJ
Blokes	O	NNS
?	O	0
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
BREAKING	O	NN
:	O	:
#FakeHashtag	O	HT
suspends	O	VBZ
#FakeHashtag	O	HT
for	O	IN
campaign	O	NN
donations	O	NNS
:	O	:
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
EDL	B-ORG	NNP
presence	O	NN
in	O	IN
Wolverhampton	B-LOC	NNP
apparently	O	RB
50	O	CD
+	O	SYM
protestors	O	NNS
shouting	O	VBG
obscene	O	JJ
remarks	O	NNS
0	O	0
No	O	DT
place	O	NN
for	O	IN
the	O	DT
kiddies	O	NNS
or	O	CC
lone	O	NNP
women	O	NNS
0	O	0
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Analysis	O	NN
:	O	:
Whodunnit	O	UH
?	O	0
Officials	O	NNS
have	O	VBP
sticky	O	JJ
problem	O	NN
in	O	IN
Haiti	B-LOC	NNP
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
FLASH	O	NN
:	O	:
North	B-LOC	NNP
Korea	I-LOC	NNP
told	O	VBD
U.S.	B-LOC	NNP
nuclear	O	JJ
team	O	NN
it	O	PRP
had	O	VBD
2000	O	CD
working	O	VBG
centrifuges	O	NNS
:	O	:
source	O	NN
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Groupon	B-ORG	NNP
considers	O	VBZ
sale	O	NN
to	O	TO
Google	B-ORG	NNP
:	O	:
report	O	NN
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Merck's	B-ORG	NNP
Vytorin	O	NNP
cuts	O	VBZ
heart	O	NN
attack	O	NN
risk	O	NN
in	O	IN
kidney	O	NN
patients	O	NNS
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Obama	B-PER	NNP
,	O	,
Medvedev	B-PER	NNP
urge	O	NN
Senate	B-ORG	NNP
to	O	TO
ratify	O	VB
START	O	NNP
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
The	O	DT
GOP	B-ORG	NNP
#FakeHashtag	O	HT
is	O	VBZ
a	O	DT
pledge	O	NN
to	O	TO
continue	O	VB
exporting	O	VBG
American	B-MISC	JJ
jobs	O	NNS
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
_	O	_UH
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
The	O	DT
GOP	B-ORG	NNP
#FakeHashtag	O	HT
is	O	VBZ
a	O	DT
pledge	O	NN
to	O	TO
deny	O	VB
equal	O	JJ
constitutional	O	JJ
rights	O	NNS
to	O	TO
#FakeHashtag	O	HT
people	O	NNS
#FakeHashtag	O	HT
#FakeHashtag	O	HT
_	O	_UH
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Greetings	O	NNS
from	O	IN
Russia	B-LOC	NNP
!	O	0
We	O	PRP
love	O	VBP
#FakeHashtag	O	HT
!!!	O	0
(=	O	UH
=	O	UH
=	O	UH
welcome	O	UH
from	O	IN
#FakeHashtag	O	HT
!!!	O	0
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
A	O	DT
woman	O	NN
has	O	VBZ
been	O	VBN
arrested	O	VBN
on	O	IN
suspicion	O	NN
of	O	IN
murder	O	NN
after	O	IN
the	O	DT
death	O	NN
of	O	IN
an	O	DT
11-month-old	O	JJ
baby	O	NN
girl	O	NN
in	O	IN
Abergavenny	B-LOC	NNP
,	O	,
south	B-LOC	NNP
Wales	I-LOC	NNP
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
I'm	O	VBP
tried	O	VBD
of	O	IN
the	O	DT
fuckn	O	JJ
saints	O	NNS
commercials	O	NNS
0	O	0
Smh	O	NN
that	O	WDT
was	O	VBD
last	O	JJ
year	O	NN
!!!	O	0
Come	O	VB
up	O	RP
wit	O	IN
new	O	JJ
ones	O	NNS
#FakeHashtag	O	HT
!!!	O	0
#FakeHashtag	O	HT
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Afghan	B-LOC	NNP
Hero	O	NNP
#FakeHashtag	O	HT
Accidentally	O	RB
Euthanized	O	VBN
...	O	:
Arizona	B-LOC	NNP
animal	O	NN
control	O	NN
put	O	VBN
down	O	RP
the	O	DT
wrong	O	JJ
dog	O	NN
(	O	(
cont	O	VBN
)	O	)
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
GOP	B-ORG	NNP
Senators	O	NNP
Hint	O	NNP
at	O	IN
#FakeHashtag	O	HT
Repeal	O	NN
...	O	:
Ensign	O	NNP
,	O	,
Murkowski	B-PER	NNP
appear	O	VBP
ready	O	JJ
to	O	TO
let	O	VB
gays	O	NNS
serve	O	VBP
(	O	(
cont	O	VBN
)	O	)
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Ireland's	B-LOC	NNP
economic	O	JJ
woes	O	NNS
:	O	:
Tiger	O	NNP
,	O	,
tiger	O	NN
,	O	,
burning	O	VBG
dull	O	JJ
-	O	:
Emerald	B-LOC	NNP
isle	I-LOC	NNP
in	O	IN
the	O	DT
red	O	JJ
http://FakeURL	O	URL
#FakeHashtag	O	HT
#FakeHashtag	O	HT
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
WELLINGTON	B-LOC	NNP
,	O	,
New	B-LOC	NNP
Zealand	I-LOC	NNP
(	O	(
AP	B-ORG	NNP
)	O	)
Rescuers	O	NNS
to	O	TO
drill	O	VB
hole	O	NN
at	O	IN
New	B-LOC	NNP
Zealand	I-LOC	NNP
coal	O	NN
mine	O	NN
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Damascus	B-LOC	NNP
:	O	:
Iraqi	O	JJ
Refugee	O	NN
Urged	O	VBD
to	O	TO
Trade	O	NNP
Sex	O	NN
for	O	IN
Food	O	NN
,	O	,
Cash	O	NNP
http://FakeURL	O	URL
#FakeHashtag	O	HT
_	O	_UH
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Just	O	RB
in	O	IN
time	O	NN
for	O	IN
Thanksgiving	O	NNP
,	O	,
Wired's	B-ORG	NNP
How-to	O	NNP
for	O	IN
Roasting	O	VBG
the	O	DT
Perfect	O	JJ
Turkey	O	NNP
-	O	:
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Storm	O	NN
Wreaks	O	VBZ
Havoc	O	NN
on	O	IN
Travel	O	NN
:	O	:
A	O	DT
potent	O	JJ
winter	O	NN
storm	O	NN
barreled	O	VBD
up	O	RP
the	O	DT
East	B-LOC	NNP
Coast	I-LOC	NNP
,	O	,
snarling	O	VBG
air	O	NN
traffic	O	NN
,	O	,
''	O	''
slowin	O	VBG
...	O	:
''	O	0
''	O	''
''	O	''
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
China	B-ORG	NNP
Tightens	O	NNP
Bank-Credit	O	NN
Rule	O	NN
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Northern	B-LOC	NNP
Mexico's	I-LOC	NNP
State	O	NNP
of	O	IN
Anarchy	O	NNP
http://FakeURL	O	URL
		
_	O	_UH
@FakeUsername	O	USR
:	O	:
Hats	O	NNS
Off	O	IN
to	O	TO
the	O	DT
Tea	B-ORG	NNP
Party	I-ORG	NNP
Boehner	B-PER	NNP
s	O	POS
Home	O	NN
State	O	NN
Tea	B-ORG	NNP
Party	I-ORG	NNP
Slams	O	NNP
His	O	PRP$
Secret	O	JJ
Plot	O	NN
To	O	TO
Kill	O	VB
(	O	(
cont	O	VBN
)	O	)
http://FakeURL	O	URL
		
Active	O	JJ
Distributed	O	JJ
Traffic	O	NN
Capture	O	VB
Systems	O	NNP
http://FakeURL	O	URL
100	O	CD
lines	O	NNS
of	O	IN
10GbE	O	JJ
traffic	O	NN
,	O	,
tech	O	NN
lagging	O	VBG
technology	O	NN
,	O	,
What	O	WP
does	O	VBZ
NSA	B-ORG	NNP
use	O	NN
,	O	,
G	O	NNP
		
EAGLES	B-ORG	NNS
Live	O	VBP
In	O	IN
Bangkok	B-LOC	NNP
2011	O	CD
:	O	:
http://FakeURL	O	URL
		
_	O	_UH
mi	O	NNP
place	O	NN
http://FakeURL	O	URL
-	O	:
-	O	:
Inside	O	IN
Of	O	IN
You	O	PRP
		
-	O	:
@FakeUsername	O	USR
:	O	:
Mysteries	O	NNS
of	O	IN
the	O	DT
deep	O	JJ
sea	O	NN
@FakeUsername	O	USR
http://FakeURL	O	URL
		
-	O	:
What	O	WP
a	O	DT
Google/Groupon	B-ORG	NNP
deal	O	NN
means	O	VBZ
for	O	IN
newspapers	O	NNS
!	O	0
http://FakeURL	O	URL
via	O	IN
@FakeUsername	O	USR
		
dude	O	NN
is	O	VBZ
a	O	DT
100.00%	O	CD
product	O	NN
of	O	IN
the	O	DT
west	B-LOC	JJ
coast	I-LOC	NN
0	O	0
		
Lady	B-PER	NNP
Gaga	I-PER	NNP
-	O	:
`Speechless	O	NNP
'	O	POS
live	O	JJ
@	O	USR
Helsinki	B-LOC	NNP
10/13/10	O	CD
http://FakeURL	O	URL
@FakeUsername	O	USR
also	O	RB
talks	O	VBZ
about	O	IN
her	O	PRP
Grampa	O	NNP
who	O	WP
died	O	VBD
recently	O	RB
		
Lady	B-PER	NNP
Gaga	I-PER	NNP
-	O	:
Speechless	O	JJ
live	O	JJ
@	O	USR
Helsinki	B-LOC	NNP
10/13/10	O	CD
http://FakeURL	O	URL
@FakeUsername	O	USR
talks	O	VBZ
about	O	IN
her	O	PRP
Grampa	O	NNP
who	O	WP
died	O	VBD
recently	O	RB
		
:	O	UH
-	O	UH
(	O	UH
Aretha	B-PER	NNP
Franklin	I-PER	NNP
Has	O	VBZ
Pancreatic	O	NNP
Cancer	O	NNP
http://FakeURL	O	URL
		
:	O	:
-)	O	UH
x	O	UH
RT	O	RT
@FakeUsername	O	USR
:	O	:
@FakeUsername	O	USR
for	O	IN
some	O	DT
reason	O	NN
,	O	,
Lady	B-PER	NNP
Gaga's	I-PER	NNP
webcam	O	NN
followers	O	NNS
want	O	VB
that	O	DT
shiny	O	JJ
disco	O	NN
ball	O	NN
from	O	IN
me	O	PRP
now	O	RB
:	O	:
		
!!!	O	0
RT	O	RT
@FakeUsername	O	USR
:	O	:
2	O	CD
McDonald's	B-ORG	NNP
Apple	O	NNP
Pies	O	NNS
for	O	IN
the	O	DT
extra	O	JJ
low	O	JJ
price	O	NN
of	O	IN
1	O	CD
smack-a-roo	O	NN
is	O	VBZ
a	O	DT
f	O	NN
\*	O	SYM
ckin	O	JJ
STEAL	O	NN
!!!!!	O	0
Name	O	NN
a	O	DT
better	O	JJR
bargain	O	NN
???	O	0
		
???	O	0
-	O	:
????	O	0
-	O	:
Cai	B-PER	NNP
Chun	I-PER	NNP
Jia	I-PER	NNP
-	O	:
ah	O	UH
to	O	TO
be	O	VB
happy	O	JJ
http://FakeURL	O	URL
#FakeHashtag	O	HT
		
???	O	0
-	O	:
?????	O	0
Fish	B-PER	NN
Leong	I-PER	NNP
-	O	:
I	O	PRP
was	O	VBD
happy	O	JJ
http://FakeURL	O	URL
#FakeHashtag	O	HT
		
??????????????????????????	O	0
post	O	VB
????????????	O	0
(	O	(
YouTube	B-ORG	NNP
http://FakeURL	O	URL
)	O	)
		
??????????????????????????????????	O	0
(@	O	IN
St.	B-LOC	NNP
Georges	I-LOC	NNP
Mill	I-LOC	NNP
)	O	)
http://FakeURL	O	URL
		
????????????????????????	O	0
London	B-LOC	NNP
eyes	I-LOC	NNS
????????????????????????????????????????????????????????????????	O	0
		
??????????????????????????????	O	0
post	O	VB
???????????????	O	0
(	O	(
YouTube	B-ORG	NNP
http://FakeURL	O	URL
)	O	)
		
????????????????????????????????????????????????	O	0
Department	B-ORG	NNP
of	I-ORG	IN
Health	I-ORG	NNP
???????????????????	O	0
media	O	NNS
and	O	CC
public	O	JJ
concern	O	NN
		
????????????????????????	O	0
GP	O	NNP
???????????????????????????	O	0
NHS	B-ORG	NNP
(	O	(
National	B-ORG	NNP
Health	I-ORG	NNP
Service)	I-ORG	NNP
???	O	0
		
??	O	0
INSIDER	O	NN
??	O	0
Get	O	VB
5.00%	O	CD
OFF	O	IN
Nitro	O	NNP
Planes	O	NNP
Use	O	NNP
this	O	DT
link	O	NN
!	O	0
http://FakeURL	O	URL
		
@FakeUsername	O	USR
:	O	:
RT	O	RT
@FakeUsername	O	USR
My	O	PRP$
mother	O	NN
is	O	VBZ
the	O	DT
greatest	O	JJS
.?	O	0
		
?	O	0
Somehow	O	RB
you	O	PRP
can	O	MD
tell	O	VB
the	O	DT
difference	O	NN
when	O	WRB
a	O	DT
song	O	NN
is	O	VBZ
written	O	VBN
just	O	RB
to	O	TO
get	O	VB
on	O	IN
the	O	DT
radio	O	NN
and	O	CC
when	O	WRB
what	O	WP
someone	O	NN
d	O	NN
0	O	0
0	O	UH
0	O	0
http://FakeURL	O	URL
		
0	O	SYM
@FakeUsername	O	USR
#FakeHashtag	O	HT
never	O	RB
watched	O	VBN
any	O	DT
Clark	B-PER	NNP
Cable	I-PER	NNP
movies	O	NNS
		
0	O	SYM
@FakeUsername	O	USR
is	O	VBZ
like	O	IN
superman	B-PER	NNP
over	O	IN
there	O	RB
in	O	IN
Newark	B-LOC	NNP
0	O	0
Plowing	O	VBG
