This	O	this	DT
Week's	O	Week's	NNP
Top	O	top	NNP
5	O	5	CD
:	O	:	:
IDFA	O	IDFA	NNP
,	O	,	,
Claire	B-PER	Claire	NNP
Denis	I-PER	Denis	NNP
,	O	,	,
''	O	''	''
''	O	''	''
``Made	O	``Made	NNP
in	I-MISC	in	IN
Dagenham	I-MISC	Dagenham	NNP
''	O	''	''
''	O	''	''
and	O	and	CC
More	O	more	JJR
:	O	:	:
Each	O	each	DT
week	O	week	NN
here	O	here	RB
at	O	at	IN
indieWIRE	B-ORG	indiewire	NNP
''	O	''	''
,	O	,	,
fi	O	fi	TO
...	O	...	:
http://FakeURL	O	http://fakeurl	URL
			
``Bill	O	``Bill	NNP
blair	I-PER	blair	NNP
defense	O	defense	NN
is	O	be	VBZ
''	O	''	''
``lawyers	O	``lawyers	NNS
made	O	make	VBN
me	O	I	PRP
do	O	do	VBP
it	O	it	PRP
''	O	''	0
''	O	''	''
hahahahahahaha	O	hahahahahahaha	UH
''	O	''	''
			
Bill	B-PER	Bill	NNP
Cosby	I-PER	Cosby	NNP
is	O	be	VBZ
alive	O	alive	JJ
and	O	and	CC
doing	O	do	VBG
alright	O	alright	UH
.	O	.	0
			
Bill	B-PER	Bill	NNP
Cowher	I-PER	Cowher	NNP
?	O	,	0
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Still	O	still	RB
believe	O	believe	VB
Coughlin	B-PER	Coughlin	NNP
has	O	have	VBZ
run	O	Run	VBN
his	O	he	PRP$
course	O	course	NN
in	O	in	IN
NY	B-LOC	NY	NNP
,	O	,	,
burned	O	burn	VBN
out	O	out	RP
his	O	he	PRP$
team	O	team	NN
.	O	.	0
Time	O	time	NN
for	O	for	IN
him	O	he	PRP
to	O	to	TO
go	O	go	VB
.	O	.	0
			
Bill	B-PER	Bill	NNP
Maher	I-PER	Maher	NNP
is	O	be	VBZ
hilarious	O	hilarious	JJ
!!!	O	!!!	0
Love	O	love	VB
his	O	he	PRP$
#FakeHashtag	O	#fakehashtag	HT
for	O	for	IN
his	O	he	PRP$
season	O	season	NN
finale	O	finale	NN
			
Bill	B-PER	Bill	NNP
Nye	I-PER	Nye	NNP
acceptance	O	acceptance	NN
speech	O	speech	NN
for	O	for	IN
2010	B-MISC	2010	CD
Humanist	I-MISC	Humanist	JJ
of	I-MISC	of	IN
the	I-MISC	the	DT
year	I-MISC	year	NN
.	O	.	0
http://FakeURL	O	http://fakeurl	URL
			
Billie	B-PER	Billie	NNP
Holiday	I-PER	holiday	NNP
-	O	-	:
My	O	my	PRP$
Man	O	man	NN
http://FakeURL	O	http://fakeurl	URL
#FakeHashtag	O	#fakehashtag	HT
#FakeHashtag	O	#fakehashtag	HT
			
Bing	B-PER	bing	NNP
Crosby	I-PER	Crosby	NNP
-	O	-	:
Silent	O	silent	JJ
Night	O	night	NN
http://FakeURL	O	http://fakeurl	URL
			
Black	B-MISC	black	JJ
Swan	I-MISC	swan	NNP
poster	O	poster	NN
Natalie	B-PER	Natalie	NNP
Portman	I-PER	Portman	NNP
(	O	(	(
http://FakeURL	O	http://fakeurl	URL
UK	B-LOC	UK	NNP
)	O	)	)
:	O	:	:
http://FakeURL	O	http://fakeurl	URL
via	O	via	IN
@FakeUsername	O	@fakeusername	USR
			
BMW	B-ORG	BMW	NNP
:	O	:	:
A	O	a	DT
must	O	MUST	MD
see	O	see	VB
2004	O	2004	CD
325i	O	325us	CD
bmw	O	BMW	NN
-	O	-	:
(	O	(	UH
atlanta	O	Atlanta	NNP
)	O	)	)
$	O	$	$
7000	O	7000	CD
:	O	:	:
This	O	this	DT
car	O	car	NN
has	O	have	VBZ
been	O	be	VBN
pampered	O	pampered	JJ
,	O	,	,
have	O	have	VBP
...	O	...	:
http://FakeURL	O	http://fakeurl	URL
#FakeHashtag	O	#fakehashtag	HT
			
Bob	B-PER	Bob	NNP
Marley	I-PER	Marley	NNP
chills	O	chill	VBZ
baby	O	baby	NN
MSN	B-ORG	MSN	NNP
Video	O	video	NN
http://FakeURL	O	http://fakeurl	URL
			
Bobby	B-PER	Bobby	NNP
Heenan	I-PER	Heenan	NNP
and	O	and	CC
Harley	B-PER	Harley	NNP
Race	I-PER	Race	NN
have	O	have	VBP
been	O	be	VBN
invited	O	invite	VBN
to	O	to	TO
Wrestlemania	O	Wrestlemania	NNP
.	O	.	0
			
Bored	O	bore	JJ
?	O	,	0
Come	O	come	VB
video	O	video	NN
chat	O	chat	VB
with	O	with	IN
me	O	I	PRP
and	O	and	CC
82	O	82	CD
others	O	other	NNS
at	O	at	IN
http://FakeURL	O	http://fakeurl	URL
(	O	(	(
http://FakeURL	O	http://fakeurl	URL
			
born	O	bear	VBN
and	O	and	CC
rasied	O	rasy	VBN
in	O	in	IN
da	O	da	DT
u.s.a.	B-LOC	U.S.A.	NN
where	O	where	WRB
my	O	my	PRP$
president	O	President	NN
iz	O	iz	VBP
b.l.a.c.k.	O	b.l.a.c.k.	NN
Where	O	where	WRB
my	O	my	PRP$
president	O	President	NN
iz	O	iz	VBP
b.l.a.c.k.	O	b.l.a.c.k.	NN
#FakeHashtag	O	#fakehashtag	HT
			
BORRRRN	O	borrrrn	NNP
FREEEE	O	freeee	NNP
!	O	!	0
Get	O	get	VB
it	O	it	PRP
Kid	B-PER	kid	NNP
Rock	I-PER	ROCK	NNP
!	O	!	0
			
Boston	B-ORG	Boston	NNP
Celtics	I-ORG	Celtics	NNP
Nba	B-MISC	nba	NNP
:	O	:	:
Beauty	O	beauty	NN
of	O	of	IN
Basketball	O	basketball	NN
http://FakeURL	O	http://fakeurl	URL
			
Bow	B-PER	bow	VB
Wow	I-PER	wow	UH
needs	O	need	VBZ
some	O	some	DT
professional	O	professional	JJ
help	O	help	NN
...	O	...	:
he	O	he	PRP
is	O	be	VBZ
not	O	not	RB
mentally	O	mentally	RB
stable	O	stable	JJ
			
Brandi	O	Brandi	NNP
sister	O	Sister	NN
ain	O	ain	VBZ
raw	O	raw	JJ
,	O	,	,
lol	O	lol	UH
The	O	the	DT
king	O	King	NN
of	O	of	IN
the	O	the	DT
jungle	O	jungle	NN
			
Brandon	B-PER	Brandon	NNP
Flowers	I-PER	Flowers	NNP
and	O	and	CC
crossfire	O	crossfire	NNP
!	O	!	0
.	O	.	0
(	O	(	(
3	O	3	CD
			
Brandon	B-PER	Brandon	NNP
Jacobs	I-PER	Jacobs	NNP
for	O	for	IN
the	O	the	DT
great	O	great	JJ
run	O	Run	NN
#FakeHashtag	O	#fakehashtag	HT
			
Breakfast	O	Breakfast	NN
Strata	O	Strata	NNP
Rockin	O	Rockin	NNP
Chef	O	Chef	NNP
http://FakeURL	O	http://fakeurl	URL
Nice	O	nice	JJ
for	O	for	IN
a	O	a	DT
Sunday	O	Sunday	NNP
Brunch	O	brunch	NN
or	O	or	CC
Holiday	O	holiday	NN
Breakfast	O	Breakfast	NN
.	O	.	0
.	O	.	0
#FakeHashtag	O	#fakehashtag	HT
#FakeHashtag	O	#fakehashtag	HT
#FakeHashtag	O	#fakehashtag	HT
			
BREAKING	O	BREAKING	NN
Nancy	B-PER	Nancy	NNP
Pelosi	I-PER	Pelosi	NNP
elected	O	elect	VBD
House	O	House	NNP
minority	O	minority	NN
leader	O	leader	NN
by	O	by	IN
Democrats	B-ORG	Democrats	NNPS
in	O	in	IN
a	O	a	DT
150	O	150	CD
to	O	to	TO
43	O	43	CD
vote	O	vote	NN
.	O	.	0
			
Brett	B-PER	Brett	NNP
Favre	I-PER	Favre	NNP
has	O	have	VBZ
been	O	be	VBN
done	O	do	VBN
since	O	since	IN
ummm	O	ummm	UH
2006	O	2006	CD
#FakeHashtag	O	#fakehashtag	HT
			
Brett	B-PER	Brett	NNP
Favre	I-PER	Favre	NNP
inactive	O	inactive	JJ
today	O	today	NN
against	O	against	IN
the	O	the	DT
Lions	B-ORG	Lions	NNP
			
Brian	B-PER	Brian	NNP
Eno	I-PER	Eno	NNP
Praises	O	praise	NNS
Warp	O	Warp	NN
Records	O	Records	NNS
:	O	:	:
Renowned	O	renowned	JJ
producer	O	producer	NN
Brian	B-PER	Brian	NNP
Eno	I-PER	Eno	NNP
has	O	have	VBZ
spoken	O	speak	VBN
of	O	of	IN
his	O	he	PRP$
respect	O	respect	NN
for	O	for	IN
electronic	O	electronic	JJ
label	O	label	NN
Wa	O	Wa	NNP
...	O	...	:
http://FakeURL	O	http://fakeurl	URL
			
Brian	B-PER	Brian	NNP
Pumper	I-PER	Pumper	NNP
wears	O	wear	VBZ
fake	O	fake	JJ
jewelry	O	jewelry	NN
#FakeHashtag	O	#fakehashtag	HT
			
Bring	O	bring	VB
Leon	B-PER	Leon	NNP
Powe	I-PER	Powe	NNP
back	O	back	RB
to	O	to	TO
the	B-ORG	the	DT
Celtics	I-ORG	Celtics	NNP
			
Bring	O	bring	VB
on	O	on	IN
the	O	the	DT
New	O	New	NNP
Year	O	year	NN
!	O	!	0
We	O	we	PRP
are	O	be	VBP
not	O	not	RB
afraid	O	afraid	JJ
of	O	of	IN
you	O	you	PRP
or	O	or	CC
your	O	you	PRP$
resolutions	O	resolution	NNS
!	O	!	0
http://FakeURL	O	http://fakeurl	URL
			
Broncos	O	bronco	NNP
,	O	,	,
Storm	O	storm	NN
wo	O	will	MD
n't	O	not	RB
consider	O	consider	VB
Greg	B-PER	Greg	NNP
Inglis	I-PER	Inglis	NNP
return	O	return	VB
if	O	if	IN
Rabbitohs	O	Rabbitohs	NNP
deal	O	deal	NN
falls	O	fall	VBZ
through	O	through	IN
Courier	O	Courier	NNP
Mail	O	mail	NNP
:	O	:	:
http://FakeURL	O	http://fakeurl	URL
via	O	via	IN
@FakeUsername	O	@fakeusername	USR
			
BROOKINS	O	BROOKINS	NNP
BITCH	O	bitch	NN
!	O	!	0
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Leggo	B-ORG	Leggo	UH
Michael	B-PER	Michael	NNP
Johnson	I-PER	Johnson	NNP
!!!	O	!!!	0
			
btw	O	btw	NN
Noel	B-PER	Noel	NNP
Gallagher	I-PER	Gallagher	NNP
is	O	be	VBZ
on	O	on	IN
talksport	O	talksport	NN
now	O	now	RB
!	O	!	0
.	O	.	0
			
Btwn	O	Btwn	NNP
him	O	he	PRP
and	O	and	CC
Polamula	B-PER	Polamula	NNP
they	O	they	PRP
the	O	the	DT
only	O	ONLY	JJ
ones	O	one	NNS
I'm	O	I'm	VBP
worried	O	worried	JJ
bout	O	Bout	IN
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Hines	B-PER	Hines	NNP
ward	I-PER	Ward	NNP
in	O	in	IN
da	O	da	DT
cut	O	cut	NN
quiet	O	quiet	JJ
focused	O	focus	VBN
			
But	O	but	CC
congrats	O	congrat	NNS
to	O	to	TO
the	O	the	DT
Packers	B-ORG	Packers	NNP
for	O	for	IN
making	O	make	VBG
it	O	it	PRP
to	O	to	TO
superbowl	B-MISC	superbowl	NN
.	O	.	0
They	O	they	PRP
'	O	'	''
ll	O	ll	MD
be	O	be	VB
playing	O	play	VBG
the	O	the	DT
...	O	...	:
Jets	B-ORG	jet	NNS
.	O	.	0
Right	O	right	RB
?	O	,	0
Here	O	here	RB
the	O	the	DT
consistency	O	consistency	NN
is	O	be	VBZ
pretty	O	pretty	RB
much	O	much	JJ
back	O	back	RB
again	O	again	RB
.	O	.	0
			
But	O	but	CC
I	O	I	PRP
remember	O	remember	VBP
Brandon	B-PER	Brandon	NNP
Jacobs	I-PER	Jacobs	NNP
running	O	run	VBG
Charles	B-PER	Charles	NNP
Woodson	I-PER	Woodson	NNP
the	O	the	DT
FUCK	O	fuck	VB
OVER	O	over	IN
!	O	!	0
Then	O	then	RB
again	O	again	RB
,	O	,	,
who	O	who	WP
has	O	have	VBZ
n't	O	not	RB
gotten	O	get	VBN
run	O	Run	NN
over	O	over	IN
by	O	by	IN
that	O	that	DT
guy	O	guy	NN
			
but	O	but	CC
if	O	if	IN
the	B-ORG	the	DT
steelers	I-ORG	steeler	NNP
win	O	win	NNP
the	O	the	DT
super	B-MISC	super	JJ
bowl	I-MISC	bowl	NN
this	O	this	DT
year	O	year	NN
thats	O	that	DT
2	O	2	CD
more	O	more	JJR
then	O	then	RB
us	O	we	PRP
.	O	.	0
.	O	.	0
so	O	so	RB
i	O	I	PRP
can	O	can	MD
root	O	root	VB
against	O	against	IN
a	O	a	DT
team	O	team	NN
			
but	O	but	CC
it	O	it	PRP
says	O	say	VBZ
4am-7am	O	4am-7am	CD
(	O	(	(
#FakeHashtag	O	#fakehashtag	HT
live	O	live	VBP
at	O	at	IN
http://FakeURL	O	http://fakeurl	URL
)	O	)	)
			
by	O	by	IN
@FakeUsername	O	@fakeusername	USR
:	O	:	:
I	O	I	PRP
just	O	just	RB
checked	O	check	VBN
in	O	in	IN
at	O	at	IN
El	B-LOC	El	NNP
Toreador	I-LOC	Toreador	NNP
Restaurant	I-LOC	restaurant	NNP
on	O	on	IN
#FakeHashtag	O	#fakehashtag	HT
and	O	and	CC
earned	O	earn	VBD
the	O	the	DT
Mexi-Can	O	mexi-can	NNP
badge	O	badge	NN
!	O	!	0
http://FakeURL	O	http://fakeurl	URL
...	O	...	:
#FakeHashtag	O	#fakehashtag	HT
			
C-Money	O	c-money	NNP
getting	O	get	VBG
competitive	O	competitive	JJ
with	O	with	IN
the	O	the	DT
GreenMonster	O	GreenMonster	NNP
.	O	.	0
Took	O	take	VBD
off	O	off	RP
the	O	the	DT
jacket	O	jacket	NN
and	O	and	CC
the	O	the	DT
hat	O	hat	NN
is	O	be	VBZ
on	O	on	IN
backward	O	backward	RB
.	O	.	0
Oh	O	oh	UH
snaps	O	snap	VBZ
.	O	.	0
http://FakeURL	O	http://fakeurl	URL
			
C'mon	O	c'mon	UH
Steelers	B-ORG	steeler	NNP
!	O	!	0
Gotta	O	Gotta	VBP
make	O	make	VB
it	O	it	PRP
to	O	to	TO
the	O	the	DT
super	B-MISC	super	JJ
bowl	I-MISC	bowl	NN
again	O	again	RB
			
Cabinet	B-ORG	Cabinet	NNP
Office	I-ORG	Office	NNP
denies	O	deny	VBZ
conflict	O	conflict	NN
of	O	of	IN
interest	O	interest	NN
over	O	over	IN
payments	O	payment	NNS
to	O	to	TO
Nick	B-PER	Nick	NNP
Clegg's	I-PER	Clegg's	NNP
wife's	O	wife's	VBZ
firm	O	firm	NN
(	O	(	(
PIGS	O	pig	NNP
NOSE	O	nose	NN
IN	O	in	IN
THE	O	the	DT
TROUGH	O	trough	NN
)	O	)	)
http://FakeURL	O	http://fakeurl	URL
#FakeHashtag	O	#fakehashtag	HT
			
Cable	O	Cable	NNP
reveals	O	reveal	VBZ
details	O	detail	NNS
about	O	about	IN
Saddam	B-PER	Saddam	NNP
Hussein's	I-PER	Hussein's	NNP
`hastily	O	`hastily	RB
run	O	Run	VB
'	O	'	''
execution	O	execution	NN
-	O	-	:
http://FakeURL	O	http://fakeurl	URL
#FakeHashtag	O	#fakehashtag	HT
(	O	(	(
ITS	O	its	NNP
COMMING	O	comming	VBG
!	O	!	0
IF	O	if	IN
NOT	O	not	RB
ALREADY	O	already	RB
HERE	O	here	RB
!	O	!	0
			
Caleb	B-PER	Caleb	NNP
Hanie	I-PER	Hanie	NNP
from	O	from	IN
Forney	B-LOC	Forney	NNP
may	O	may	MD
go	O	go	VB
from	O	from	IN
nobody	O	nobody	NN
to	O	to	TO
God	O	God	NNP
if	O	if	IN
he	O	he	PRP
leads	O	lead	VBZ
Chicago	B-LOC	Chicago	NNP
to	O	to	TO
a	O	a	DT
comeback	O	comeback	NN
and	O	and	CC
further	O	further	JJ
show	O	show	NN
how	O	how	WRB
bad	O	bad	JJ
2006	O	2006	CD
QB	O	qb	NN
class	O	Class	NN
was	O	be	VBD
.	O	.	0
			
Caleb	B-PER	Caleb	NNP
Hanie	I-PER	Hanie	NNP
might	O	might	MD
not	O	not	RB
have	O	have	VB
won	O	win	VBN
the	O	the	DT
game	O	game	NN
,	O	,	,
but	O	but	CC
he	O	he	PRP
definitely	O	definitely	RB
has	O	have	VBZ
bigger	O	bigger	JJR
balls	O	ball	NNS
than	O	than	IN
Jay	B-PER	Jay	NNP
Cutler	I-PER	Cutler	NNP
.	O	.	0
			
Cali	B-LOC	calus	NNP
weather	O	weather	NN
is	O	be	VBZ
krazyyy	O	krazyyy	JJ
;	O	;	:
time	O	time	NN
to	O	to	TO
pull	O	pull	VB
out	O	out	RP
the	O	the	DT
cargo	O	cargo	NN
shorts	O	shorts	NNS
!!	O	!!	0
			
California	B-LOC	California	NNP
:	O	:	:
5th	O	5th	JJ
vehicle	O	vehicle	NN
recovered	O	recover	VBD
from	O	from	IN
the	O	the	DT
Delta-Mendota	B-LOC	Delta-Mendota	NNP
canal	I-LOC	canal	NN
near	O	near	IN
Patterson	B-LOC	Patterson	NNP
in	O	in	IN
search	O	search	NN
for	O	for	IN
boy	O	boy	NN
http://FakeURL	O	http://fakeurl	URL
			
Cam	B-PER	Cam	NNP
Newton	I-PER	Newton	NNP
can	O	can	MD
ball	O	ball	NN
man	O	man	NN
,	O	,	,
Auburn	B-PER	Auburn	NNP
needs	O	need	VBZ
this	O	this	DT
win	O	win	NNP
though	O	though	IN
			
Cam	B-PER	Cam	NNP
Newton	I-PER	Newton	NNP
is	O	be	VBZ
NOT	O	not	RB
going	O	go	VBG
to	O	to	TO
the	B-ORG	the	DT
Bengals	I-ORG	Bengals	NNP
...	O	...	:
			
Can	O	can	MD
Adrian	B-PER	Adrian	NNP
Chiles	I-PER	Chiles	NNP
get	O	get	VB
the	O	the	DT
fuck	O	fuck	NN
off	O	off	IN
my	O	my	PRP$
TV	O	tv	NN
!?!	O	!!!	0
He's	O	He's	VBZ
fucking	O	fucking	RB
everywhere	O	everywhere	RB
!!	O	!!	0
			
``Can	O	``Can	NNP
miles	O	mile	NNS
truly	O	truly	RB
separate	O	separate	VBP
you	O	you	PRP
from	O	from	IN
friends	O	friend	NNS
.	O	.	0
.	O	.	0
If	O	if	IN
you	O	you	PRP
want	O	want	VBP
to	O	to	TO
be	O	be	VB
with	O	with	IN
someone	O	someone	NN
you	O	you	PRP
love	O	love	VBP
,	O	,	,
are	O	be	VBP
n't	O	not	RB
you	O	you	PRP
already	O	already	RB
there	O	there	RB
?	O	,	0
~	O	~	:
Richard	B-PER	Richard	NNP
Bach	I-PER	Bach	NNP
/	O	/	CC
/	O	/	CC
@FakeUsername	O	@fakeusername	USR
''	O	''	''
			
yer	O	yer	PRP
only	O	ONLY	RB
trying	O	try	VBG
to	O	to	TO
go	O	go	VB
back	O	back	RB
on	O	on	IN
what	O	what	WP
ye	O	ye	NNP
said	O	say	VBD
to	O	to	TO
stop	O	stop	VB
getting	O	get	VBG
hate	O	hate	VBP
@FakeUsername	O	@fakeusername	USR
live	O	live	VBP
on	O	on	IN
http://FakeURL	O	http://fakeurl	URL
)	O	)	)
			
Ca	O	can	MD
n't	O	not	RB
ask	O	ask	VB
them	O	they	PRP
to	O	to	TO
do	O	do	VB
anymore	O	anymore	RB
.	O	.	0
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
Bears	B-ORG	bear	NNP
D	O	d	NNP
is	O	be	VBZ
ridiculous	O	ridiculous	JJ
right	O	right	RB
now	O	now	RB
,	O	,	,
giving	O	give	VBG
the	O	the	DT
offense	O	offense	NN
consistent	O	consistent	JJ
chances	O	chance	NNS
to	O	to	TO
come	O	come	VB
back	O	back	RB
			
ca	O	can	MD
n't	O	not	RB
believe	O	believe	VB
I	O	I	PRP
missed	O	miss	VBD
brandon	B-PER	Brandon	NNP
flowers	I-PER	Flowers	NNS
live	O	live	VB
!	O	!	0
.	O	.	0
			
Candlelight	O	candlelight	NNP
-	O	-	:
With	O	with	IN
recovery	O	recovery	NN
in	O	in	IN
sight	O	sight	NN
.	O	.	0
http://FakeURL	O	http://fakeurl	URL
			
Caring	O	caring	VBG
Process	O	process	NN
of	O	of	IN
Cell	O	cell	NN
Phones	O	phone	NNS
http://FakeURL	O	http://fakeurl	URL
			
Carly	B-PER	Carly	NNP
Simon	I-PER	Simon	NNP
-	O	-	:
You	O	you	PRP
'	O	'	''
re	O	be	NN
So	O	so	IN
Vain	O	vain	NNP
(	O	(	(
with	O	with	IN
lyrics	O	lyric	NNS
)	O	)	)
http://FakeURL	O	http://fakeurl	URL
via	O	via	IN
@FakeUsername	O	@fakeusername	USR
			
``Carly	O	``Carly	NNP
Simon	I-PER	Simon	NNP
talks	O	talk	VBZ
about	O	about	IN
''	O	''	''
``You	O	``You	NNP
'	O	'	POS
re	O	be	NN
So	O	so	RB
Vain	O	vain	JJ
''	O	''	''
''	O	''	''
http://FakeURL	O	http://fakeurl	URL
via	O	via	IN
@FakeUsername	O	@fakeusername	USR
''	O	''	''
			
Casa	B-LOC	Casa	NNP
Corazon	I-LOC	Corazon	NNP
is	O	be	VBZ
one	O	one	CD
of	O	of	IN
the	O	the	DT
best	O	best	JJS
units	O	unit	NNS
available	O	available	JJ
for	O	for	IN
vacation	O	vacation	NN
rentals	O	rental	NNS
http://FakeURL	O	http://fakeurl	URL
It	O	it	PRP
has	O	have	VBZ
it's	O	it's	VBZ
own	O	own	JJ
private	O	private	JJ
beach	O	beach	NN
#FakeHashtag	O	#fakehashtag	HT
			
Casual	O	casual	JJ
dresses	O	dress	NNS
to	O	to	TO
wear	O	wear	VB
to	O	to	TO
a	O	a	DT
wedding	O	wedding	NN
:	O	:	:
by	O	by	IN
nimboo	O	nimboo	NN
As	O	as	IN
a	O	a	DT
minor	O	minor	JJ
woman	O	woman	NN
?	O	,	0
or	O	or	CC
very	O	very	RB
same	O	same	JJ
now	O	now	RB
?	O	,	0
I	O	I	PRP
am	O	AM	VBP
confident	O	confident	JJ
that	O	that	IN
you	O	you	PRP
dec	O	Dec	NNP
.	O	.	0
.	O	.	UH
.	O	.	0
http://FakeURL	O	http://fakeurl	URL
			
Catherine	B-PER	Catherine	NNP
Zeta-Jones	I-PER	Zeta-Jones	NNP
where	O	where	WRB
art	O	art	NN
thou	O	thou	RB
,	O	,	,
fair	O	fair	JJ
maiden	O	maiden	JJ
?	O	,	0
So	O	so	RB
I	O	I	PRP
can	O	can	MD
smasheth	O	smasheth	VB
thee	O	thee	DT
#FakeHashtag	O	#fakehashtag	HT
			
Chace	B-PER	Chace	NNP
Crawford	I-PER	Crawford	NNP
#FakeHashtag	O	#fakehashtag	HT
			
Change	O	CHANGE	VB
the	O	the	DT
changeable	O	changeable	JJ
,	O	,	,
accept	O	accept	VB
the	O	the	DT
unchangeable	O	unchangeable	JJ
,	O	,	,
and	O	and	CC
remove	O	remove	VB
yourself	O	yourself	PRP
from	O	from	IN
the	O	the	DT
unacceptable	O	unacceptable	JJ
.	O	.	0
-	O	-	:
Denis	B-PER	Denis	NNP
Waitley	I-PER	Waitley	NNP
			
Charity	O	Charity	NN
is	O	be	VBZ
injurious	O	injurious	JJ
unless	O	unless	IN
it	O	it	PRP
helps	O	help	VBZ
the	O	the	DT
recipient	O	recipient	NN
to	O	to	TO
become	O	become	VB
independent	O	independent	JJ
of	O	of	IN
it	O	it	PRP
.	O	.	0
-	O	-	:
John	B-PER	John	NNP
D	I-PER	d	NNP
.	I-PER	.	0
Rockefeller	I-PER	Rockefeller	NNP
			
Charles	B-PER	Charles	NNP
Woodson	I-PER	Woodson	NNP
is	O	be	VBZ
one	O	one	CD
of	O	of	IN
my	O	my	PRP$
favorite	O	favorite	JJ
Michigan	B-LOC	Michigan	NNP
players	O	player	NNS
ever	O	ever	RB
			
Charlie	B-PER	Charlie	NNP
Murphhyyyy	I-PER	Murphhyyyy	NNP
			
Check	O	check	VB
out	O	out	RP
all	O	all	DT
the	O	the	DT
health	O	Health	NN
benefits	O	benefit	NNS
of	O	of	IN
tea	O	Tea	NN
visit	O	visit	NN
Adagio	O	Adagio	NNP
teas	O	tea	NNP
~	O	~	:
http://FakeURL	O	http://fakeurl	URL
			
Check	O	check	VB
out	O	out	RP
music	O	music	NN
from	O	from	IN
Sananda	B-PER	Sananda	NNP
Maitreya	I-PER	Maitreya	NNP
http://FakeURL	O	http://fakeurl	URL
			
Check	O	check	VB
out	O	out	RP
this	O	this	DT
Amazon	O	Amazon	NNP
deal	O	deal	NN
:	O	:	:
`Timex	O	`Timex	NNP
Kids	O	kid	NNS
'	O	'	POS
T89001	O	t89001	CD
Hearts	O	Hearts	NNS
and	O	and	CC
Butterflies	O	Butterflies	NNS
Stretch	O	Stretch	NN
Band	O	band	NN
Watch	O	watch	VB
'	O	'	''
by	O	by	IN
Timex	B-ORG	Timex	NNP
http://FakeURL	O	http://fakeurl	URL
			
Check	O	check	VB
out	O	out	RP
this	O	this	DT
awesome	O	Awesome	JJ
site	O	site	NN
:	O	:	:
5	O	5	CD
In	O	in	IN
